,id,author,birthDate,deathDate,gender,birthPlace,last,first
957,356,レニエアンリ・ド,1864-12-28,1936-05-23,male,Honfleur,Regnier,Henri de
958,332,ワイルドオスカー,1854-10-16,1900-11-30,male,Dublin,Wilde,Oscar
959,331,若杉鳥子,1892-12-21,1937-12-18,female,東京市,Wakasugi,Toriko
960,1501,若林玵蔵,1857-09-19,1938-05-03,male,埼玉郡,Wakabayashi,Kanzo
961,100,山本ゆうじ,1960-03-08,,male,東京都,Yamamoto,Yuji
962,98,結城浩,1963-00-00,,male,,Yuki,Hiroshi
963,1203,ワタナベオン,1902-08-26,1930-02-10,male,Hokkaido,Watanabe,On
964,1185,ワルラスマリー・エスプリ・レオン,1834-12-16,1910-01-05,female,France,Walras,Marie Esprit Leon
965,1657,アークムフレデリック,1769-03-29,1838-06-28,male,Bückeburg,Accum,Friedrich
966,330,青木栄瞳,,,female,,Aoki,Eime
967,1790,青空文庫,,,unknown,,Aozora Bunko,
968,130,秋野平,,,unknown,unknown,Akino,Taira
969,139,朝倉克彦,,,unknown,unknown,Asakura,Katsuhiko
970,1964,天川恵三郎,1864-00-00,1934-04-05,male,北海道,Amakawa,Keizaburo
971,1842,アレンジェームズ,1864-11-28,1912-01-24,unknown,,Allen,James
972,1813,石塚浩之,,,unknown,unknown,Ishizuka,Hiroyuki
973,200,岩本良子,,,female,,Iwamoto,Ryoko
974,1663,上里春生,1897-00-00,1939-06-02,unknown,unknown,Uezato,Haruo
975,32,植松真人,1962-01-01,,male,,Uematsu,Masato
976,180,ヴォルテール,1694-00-00,1778-00-00,male,Paris,Voltaire,
977,1783,エリオットジェイムズ・サンヅ,1880-05-28,1959-10-26,male,,Elliott,James Sands
978,1916,円城塔,1972-09-15,,male,札幌市,EnJoe,Toh
979,2035,オーウェルジョージ,1903-06-25,1950-01-21,male,Motihari,Orwell,George
980,1955,太田健一,1936-02-15,2016-01-23,male,Tochigi Prefecture,Ota,Ken'ichi
981,97,オー・ヘンリー,1862-09-11,1910-06-05,male,Greensboro,O. Henry,
982,1940,小倉右一郎,1881-06-09,1962-07-15,male,,Ogura,Yuichiro
983,206,小沢真理子,,,female,Japan,Ozawa,Mariko
984,1574,オスラーウイリアム,1849-07-12,1919-12-29,male,Bond Head,Osler,William
985,1727,オルファースジビュレ・フォン,1881-05-08,1916-01-29,female,Königsberg,Olfers,Sibylle von
986,1841,カーペンターケニス・Ｊ,1923-00-00,,,,Carpenter,Kenneth J.
987,1506,片岡義男,1939-03-20,,male,東京都,Kataoka,Yoshio
988,223,カワードノエル,1899-12-16,1973-03-26,male,Teddington,Coward,Noel
989,1345,川合貞一,1870-03-29,1955-06-19,male,美濃市,Kawai,Teiichi
990,99,菊池美範,,,male,Aichi,Kikuchi,Yoshinori
991,373,北畠尊也,1967-00-00,,male,Osaka,Kitabatake,Takaya
992,1602,金鍾漢,1914-02-28,1944-09-27,male,Kyongsong County,Kim,Chong-han
993,1561,ギャロッドアーチボルド,1857-11-25,1936-03-28,male,London,Garrod,Archibald
994,1882,キングスフォードアンナ,1846-09-16,1888-02-22,female,Maryland,Kingsford,Anna
995,1464,クラークヘンリ・サヴィル,1841-00-00,1893-00-00,male,,Clarke,Henry Savile
996,1686,グリーナウェイケイト,1846-03-17,1901-11-06,female,London,Greenaway,Kate
997,215,栗林元,,,male,Japan,Kuribayashi,Hajime
998,1950,クロッサーマイラ・ジョー,1880-00-00,1962-00-00,female,unknown,Closser,Myla Jo
999,122,桑原一世,1946-02-01,2006-02-28,female,,Kuwabara,Ichiyo
1000,108,小泉英政,1948-00-00,,male,,Koizumi,Hidemasa
1001,1756,コールデコットランドルフ,1846-03-22,1886-02-12,male,Chester,Caldecott,Randolph
1002,16,小中千昭,1961-04-04,,male,東京都,Konaka,Chiaki
1003,1241,ゴルドンエリザベス、アンナ,1851-00-00,1925-00-00,female,England,Gordon,Elizabeth Anna
1004,151,西府章,,,unknown,unknown,Saifu,Akira
1005,54,佐野良二,1940-00-00,,unknown,Hokkaido,Sano,Ryoji
1006,1918,澤西祐典,1986-07-12,,male,兵庫県,Sawanishi,Yuten
1007,1265,サン＝テグジュペリアントワーヌ・ド,1900-06-29,1944-07-31,male,2nd arrondissement of Lyon,Saint-Exupery,Antoine de
1008,1548,シェーンハイマールドルフ,1898-05-10,1941-09-11,male,Berlin,Schoenheimer,Rudolf
1009,1919,シェミンマーガレット,1928,1976-00-00,female,Netherlands,Shemin,Margaretha
1010,1591,ジェンナーエドワード,1749-05-17,1823-01-26,male,Berkeley,Jenner,Edward
1011,1877,シガーヨンスソンフロスティ,1962-12-19,,male,Reykjavík,Sigurjónsson,Frosti
1012,1492,シゲリストヘンリー・Ｅ,1891-00-00,1957-00-00,male,10th arrondissement of Paris,Sigerist,Henry E.
1013,594,芝不器男,1903-04-18,1930-02-24,male,,Shiba,Fukio
1014,1367,嶋中雄作,1887-02-02,1949-01-17,male,,Shimanaka,Yusaku
1015,84,清水哲男,1938-02-15,2022-03-07,male,東京都,Shimizu,Tetsuo
1016,90,清水鱗造,1950-00-00,,male,Shizuoka,Shimizu,Rinzo
1017,210,シュヴァルツエフゲーニイ,1896-00-00,1958-00-00,male,Kazan,Shvarts,Evgeniy
1018,21,白田秀彰,1968-04-03,,male,延岡市,Shirata,Hideaki
1019,1493,ジンサーハンス,1878-11-17,1940-09-04,male,New York City,Zinsser,Hans
1020,92,鈴木志郎康,1935-05-19,2022-09-08,male,亀戸,Suzuki,Shiroyasu
1021,1930,鈴木牧之,1770-02-22,1842-06-23,male,Shiozawa,Suzuki,Bokushi
1022,335,ストールマンリチャード,1953-00-00,,male,Manhattan,Stallman,Richard
1023,1600,スノウジョン,1813-03-15,1858-06-16,male,York,Snow,John
1024,2010,スミスコードウェイナー,1913-07-11,1966-08-06,male,Milwaukee,Smith,Cordwainer
1025,142,関富士子,,,female,Japan,Seki,Fujiko
1026,1209,ソローヘンリー・デイビッド,1817-07-12,1862-05-06,male,Wheeler-Minot Farmhouse,Thoreau,Henry David
1027,2016,ダ・ヴィンチレオナルド,1452-04-15,1519-05-02,male,Anchiano,da Vinci,Leonardo
1028,69,高野敦志,1963-00-00,,male,Kawasaki,Takano,Atsushi
1029,1690,高橋竜雄,1868-00-00,1946-00-00,male,Hokkaido,Takahashi,Tatsuo
1030,59,高橋悠治,1938-00-00,,male,東京都,Takahashi,Yuji
1031,71,立花実,1933-00-00,1968-00-00,unknown,Hokkaido,Tachibana,Minoru
1032,1765,田辺竜子,1869-02-04,1943-07-18,female,Japan,Tanabe,Tatsuko
1033,1952,チェンバースロバート・Ｗ,1865-05-26,1933-12-16,male,Brooklyn,Chambers,Robert W.
1034,1236,チャペックカレル,1890-01-09,1938-12-25,male,Malé Svatoňovice,Capek,Karel
1035,66,束原和多志,,,unknown,unknown,Tsukahara,Watashi
1036,117,津野海太郎,1938-04-06,,male,福岡県,Tsuno,Kaitaro
1037,113,鶴岡雄二,1953-00-00,,male,Kanagawa,Tsuruoka,Yuji
1038,1150,吉田秀夫,1906-00-00,1953-00-00,male,,Yoshida,Hideo
1039,41,徳永真一,1973-00-00,,male,Hyogo,Tokunaga,Shin'ichi
1040,1800,米川正夫,1891-11-25,1965-12-29,male,,Yonekawa,Masao
1041,55,富田倫生,1952-04-20,2013-08-16,male,広島市,Tomita,Michio
1042,1660,中島徳蔵,1864-03-09,1940-05-31,male,,Nakajima,Tokuzo
1043,62,西川光男,,,unknown,unknown,Nishikawa,Mitsuo
1044,1237,ニューヨーク・サン紙,,,,,The New York Sun,
1045,1784,ノイバーガーマクス,1868-12-08,1955-05-15,male,Vienna,Neuburger,Max
1046,1739,野口英司,,,unknown,unknown,Noguchi,Eiji
1047,1963,信時潔,1887-12-29,1965-08-01,male,大阪市,Nobutoki,Kiyoshi
1048,2036,パイパーヘンリー・ビーム,1904-03-23,1964-11-06,male,Altoona,Piper,Henry Beam
1049,723,芳賀矢一,1867-06-12,1927-02-06,male,,Haga,Yaichi
1050,144,畑仲哲雄,1961-09,,male,大阪市,Hatanaka,Tetsuo
1051,1721,ハッサルアーサー・ヒル,1917-12-13,1894-04-09,male,Teddington,Hassall,Arthur Hill
1052,1725,ハバードエルバート,1856-06-19,1915-05-07,male,Bloomington,Hubbard,Elbert
1053,143,浜野サトル,,,unknown,unknown,Hamano,Satoru
1054,28,早見秋,1969-00-00,,female,unknown,Hayami,Aki
1055,1850,バルザックオノレ・ド,1799-05-20,1850-08--18,male,Tours,Balzac,Honoré de
1056,193,久森謙二,1940-08-09,,male,Gunma,Hisamori,Kenji
1057,138,翡翠,,,unknown,,Hisui,
1058,2033,ヒュームデイヴィッド,1711-05-07,1776-08-25,male,Edinburgh,Hume,David
1059,2008,平光吾一,1887-11,1967-05-12,male,Japan,Hirako,Goichi
1060,56,平田剛士,1964-00-00,,male,広島市,Hirata,Tsuyoshi
1061,887,ピランデルロルイジ,1867-06-28,1936-12-10,male,Agrigento,Pirandello,Luigi
1062,1036,フィッツジェラルドフランシス・スコット,1896-9-24,1940-12-21,male,Saint Paul,Fitzgerald,Francis Scott
1063,1917,福永信,1972-06-22,,male,東京都,Hukunaga,Thin
1064,110,藤井貞和,1942-00-00,,male,東京,Fujii,Sadakazu
1065,7,藤下真潮,1961-00-00,,male,Tokyo,Fujishita,Mashio
1066,1885,藤野古白,1871-09-22,1895-04-12,male,,Fujino,Kohaku
1067,2003,藤村操,1886-07-20,1903-05-22,male,北海道,Fujimura,Misao
1068,127,藤本和子,1939-00-00,,female,東京都,Fujimoto,Kazuko
1069,109,冬佳彰,,,unknown,Kyushu,Fuyu,Yoshiaki
1070,915,プラトン,-0427-00-00,-0347-00-00,male,Athens,Plato,
1071,1687,ブリュノフジャン・ド,1899-12-09,1937-10-16,male,14th arrondissement of Paris,Brunhoff,Jean de
1072,2052,プリリューエドゥアール・エルネ,1829-01-11,1915-10-07,male,former 1st arrondissement of Paris,Prillieux,Édouard Ernest
1073,1728,ベスコフエルサ,1874-02-11,1953-06-30,female,Maria Magdalena parish,Beskow,Elsa
1074,1847,ヘミングウェイアーネスト・ミラー,1899-07-21,1961-07-02,male,Oak Park,Hemingway,Ernest Miller
1075,1735,ベルトランアロイジウス,1807-04-20,1841-04-29,male,Ceva,Bertrand,Aloysius
1076,1238,ボームライマン・フランク,1856-05-15,1919-05-06,male,Chittenango,Baum,Lyman Frank
1077,1505,ポタービアトリクス,1866-07-28,1943-12-22,female,South Kensington,Potter,Beatrix
1078,2043,ホワイトフレッド・Ｍ,1859-00-00,1935-00-00,male,USA,White,Fred M
1079,1661,増田惟茂,1883-12-29,1933-08-06,male,愛媛県,Masuda,Koreshige
1080,167,町野修三,1943-11-18,2002-12-05,male,Japan,Machino,Shuzo
1081,2009,マッケナリチャード・ミルトン,1913-05-09,1964-11-01,male,England,McKenna,Richard Milton
1082,103,松平維秋,1946-00-00,1999-10,male,Mikawa Province,Matsudaira,Tadaaki
1083,2051,松本竣介,1912-04-19,1948-06-08,male,東京都,Matsumoto,Shunsuke
1084,1720,松本たかし,1906-01-05,1956-05-11,male,東京,Matsumoto,Takashi
1085,1844,ミーゼスルートヴィヒ・フォン,1881-09-29,1973-10-10,male,Lviv,Mises,Ludwig Heinrich Edler von
1086,1976,三木露風,1889-06-23,1964-12-29,male,龍野町,Miki,Rofu
1087,1997,三岸好太郎,1903-04-18,1934-07-01,male,北海道,Migishi,Kotaro
1088,1279,ミドルトンリチャード・バラム,1882-10-28,1911-12-01,male,,Middleton,Richard Barham
1089,1740,宮川典子,1979-04-05,2019-09-12,female,山梨市,Miyakawa,Fumiko
1090,1960,ミルンアラン・アレクザンダー,1882-01-18,1956-01-31,male,London,Milne,Alan Alexander
1091,1992,森律子,1890-10-30,1961-07-22,female,東京都,Mori,Ritsuko
1092,79,森野光,,,male,,Morino,Mitsuru
1093,1848,モンテーニュミシェル・エケム・ド,1533-02-28,1592-09-13,male,Saint-Michel-de-Montaigne,Montaigne,Michel Eyquem de
1094,198,山本洋,1956-00-00,,unknown,,Yamamoto,Hiroshi
1095,191,山本光夫,1959-00-00,,unknown,Japan,Yamamoto,Mitsuo
1096,2013,吉岡禅寺洞,1889-07-02,1961-03-17,male,福岡県,Yoshioka,Zenjido
1097,1699,ラヴクラフトハワード・フィリップス,1890-08-20,1937-03-15,male,Providence,Lovecraft,Howard Phillips
1098,336,ラティガンテレンス,1911-06-10,1977-11-30,male,London,Rattigan,Terence
1099,1239,ラングアンドルー,1844-03-31,1912-07-20,male,Selkirk,Lang,Andrew
1100,1688,リヴィングストン・ジュニアヘンリー,1748-10-13,1828-02-29,male,Poughkeepsie,"Livingston, Jr.",Henry
1101,339,ルターマルチン,1483-11-10,1546-02-18,male,Eisleben,Luther,Martin
1102,29,レイモンドエリック,1957-12-04,,male,Boston,Raymond,Eric
1103,1859,レ・ファニュジョゼフ・シェリダン,1814-08-28,1873-02-07,male,Dublin,Le Fanu,Joseph Sheridan
1104,2091,青木正児,1887-02-14,1964-12-02,male,Yamaguchi,青木,正児
1105,2132,芥川多加志,1922-11-08,1945-04-13,male,Tokyo,芥川,多加志
1106,2135,アポリネールギヨーム,1880-08-26,1918-11-09,male,Rome,アポリネール,ギヨーム
1107,1791,安藤盛,1893-08-18,1938-06-21,male,Japan,安藤,盛
1108,1601,李光洙,1892-03-05,1950-10-25,male,North Korea,李,光洙
1109,1653,李孝石,1907-02-23,1942-05-25,male,South Korea,李,孝石
1110,1953,飯田平作,1849,1940-12-01,male,Japan,飯田,平作
1111,2023,池田勇人,1899-12-03,1965-08-13,male,Hiroshima,池田,勇人
1112,1787,石川善助,1901-05-16,1932-06-27,male,Japan,石川,善助
1113,2049,五十公野清一,1902-02-26,1966-06-25,male,Yamagata,五十公野,清一
1114,2089,板谷波山,1872-04-10,1963-10-10,male,"Ibaraki, Japan",板谷,波山
1115,2199,稲生 武太夫,1735,1803,male,Japan,稲生 ,武太夫
1116,1271,上田秋成,1734-07-25,1809-08-08,male,Osaka,上田,秋成
1117,2168,鵜月洋,1918-11-29,1965-06-12,male,Chiba,鵜月,洋
1118,1998,大石誠之助,1867-11-29,1911-01-24,male,Wakayama,大石,誠之助
1119,1757,大田洋子,1906-11-18,1963-12-10,female,Hiroshima,大田,洋子
1120,2038,大谷正信,1875-03-22,1933-11-17,male,Shimane,大谷,正信
1121,456,大塚楠緒子,1875-08-09,1910-11-09,female,Tokyo,大塚,楠緒子
1122,2026,岡本良雄,1913-06-10,1963-02-06,male,Osaka,岡本,良雄
1123,2127,荻野吟子,1851-04-04,1913-06-23,female,Saitama,荻野,吟子
1124,483,乙骨三郎,1881-05-17,1934-09-19,male,Tokyo,乙骨,三郎
1125,2177,折口春洋,1907-2-28,1945-3-19,male,Japan,折口,春洋
1126,1467,柏原孝章,1835-05-06,1910-11-05,male,Japan,柏原,孝章
1127,2083,嘉納治五郎,1860-12-10,1938-05-04,male,Hyogo,嘉納,治五郎
1128,2231,カプアーナルイージ,1839-05-28,1915-11-29,male,Italy,カプアーナ,ルイージ
1129,1466,神田孝平,1830-10-31,1898-07-05,male,Iwate,神田,孝平
1130,2174,管野須賀子,1881-06-07,1911-01-25,female,Osaka,管野,須賀子
1131,2169,北村兼子,1903-11-26,1931-07-26,female,Osaka ,北村,兼子
1132,2088,木下夕爾,1914-10-27,1965-08-04,male,Okayama,木下,夕爾
1133,910,清沢洌,1890-02-08,1945-05-21,male,Nagano,清沢,洌
1134,254,九条武子,1887-10-20,1928-02-07,female,Kyoto,九条,武子
1135,2151,熊平武二,1906-07-10,1960-01-10,male,Hiroshima,熊平,武二
1136,2214,呉秀三,1865-04-14,1932-03-26,male,Edo,呉,秀三
1137,2200,畔柳二美,1912-01-14,1965-01-13,female,Chitose,畔柳,二美
1138,2238,吉田兼好,1283,1352,male,Kyoto,吉田,兼好
1139,2050,古賀春江,1895-06-18,1933-09-10,male,Kyushu,古賀,春江
1140,2048,小西茂也,1909-01-16,1955-04-21,male,Japan,小西,茂也
1141,1385,小林古径,1883-02-11,1957-04-03,male,Niigata,小林,古径
1142,1914,左川ちか,1911-02-14,1936-01-07,female,Hokkaido,左川,ちか
1143,587,志賀重昂,1863-12-25,1927-04-06,male,Aichi,志賀,重昂
1144,1512,柴田昌吉,1842-02-07,1901-10-08,male,Nagasaki,柴田,昌吉
1145,1508,清水卯三郎,1829-04-07,1910-01-20,male,Gunma,清水,卯三郎
1146,2237,杉浦正一郎,1911-02-09,1957-02-23,male,Hyogo,杉浦,正一郎
1147,1489,高田義一郎,1886-06-28,1945-06-14,male,Japan,高田,義一郎
1148,633,滝廉太郎,1879-08-24,1903-06-29,male,Tokyo,滝,廉太郎
1149,2092,滝沢敬一,1884-03-23,1965-02-26,male,Japan,滝沢,敬一
1150,1599,田辺元,1885-02-03,1962-04-29,male,Tokyo,田辺,元
1151,2165,津田梅子,1864-12-31,1929-8-16,female,Shinjuku,津田,梅子
1152,1509,津田仙,1837-08-06,1908-04-24,male,Chiba,津田,仙
1153,1991,東野辺薫,1902-03-09,1962-06-25,male,Japan,東野辺,薫
1154,1422,戸田豊子,1904-01,1956-04-11,female,Japan,戸田,豊子
1155,2152,長瀬金平,1885,1963,unknown,unknown,長瀬,金平
1156,2141,成瀬無極,1885-4-26,1958-1-4,male,Tokyo,成瀬,無極
1157,1490,額田六福,1890-10-02,1948-12-21,male,Japan,額田,六福
1158,2032,沼井鉄太郎,1898,1959-07-02,male,Japan,沼井,鉄太郎
1159,2136,ノアイユアンナ・ド,1876-11-15,1933-04-30,female,France,ノアイユ,アンナ・ド
1160,2217,畑中武夫,1914-01-01,1963-11-10,male,Wakayama,畑中,武夫
1161,1324,羽田亨,1882-05-15,1955-04-13,male,Kyoto,羽田,亨
1162,2093,浜本浩,1890-08-14,1959-03-12,male,Ehime,浜本,浩
1163,2148,原杞憂,1905-11-15,1951-03-13,male,Japan,原,杞憂
1164,1999,菱田春草,1874-09-21,1911-09-16,male,Nagano,菱田,春草
1165,2402,ファイルマンローズ,1877-03-06,1957-08-01,female,United Kingdom,ファイルマン,ローズ
1166,2086,藤原咲平,1884-10-29,1950-09-22,male,Nagano,藤原,咲平
1167,2144,前田多門,1884-05-11,1962-06-04,male,Osaka,前田,多門
1168,2085,間所紗織,1924-05-24,1966-01-31,female,Aichi,間所,紗織
1169,796,三角錫子,1872-05-26,1921-03-12,female,Japan,三角,錫子
1170,1510,箕作秋坪,1826-01-15,1886-12-03,male,Okayama,箕作,秋坪
1171,799,三富朽葉,1889-08-14,1917-08-02,male,Onga,三富,朽葉
1172,1748,武者金吉,1891-02-22,1962-11-07,male,Japan,武者,金吉
1173,2084,村崎敏郎,1904-07-23,1962-04-19,male,Japan,村崎,敏郎
1174,1808,村松梢風,1889-09-21,1961-02-13,male,Shizuoka,村松,梢風
1175,2154,ヤコブセンイエンス・ペーター,1847-04-07,1885-04-30,male,Denmark,ヤコブセン,イエンス・ペーター
1176,2123,安井曽太郎,1888-05-17,1955-12-14,male,Kyoto,安井,曽太郎
1177,1744,山川健次郎,1854-09-09,1931-06-26,male,Fukushima,山川,健次郎
1178,1459,山本鼎,1882-10-24,1946-10-08,male,Aichi,山本,鼎
1179,1513,山本笑月,1873-10-05,1936-05-10,male,Japan,山本,笑月
1180,1515,山本政喜,1899-04-20,1960-04-07,male,Japan,山本,政喜
1181,1858,山本和久三,1893,1932,male,Japan,山本,和久三
1182,2157,吉岡信敬,1885-09-01,1940-12-07,male,Japan,吉岡,信敬
1183,2245,和田信賢,1912-06-19,1952-08-14,male,Japan,和田,信賢
1184,2153,渡辺千吉郎,1869,1942,male,Japan,渡辺,千吉郎
