,id,author,birthDate,deathDate,gender,birthPlace,last,first
995,1464,クラークヘンリ・サヴィル,1841-00-00,1893-00-00,,,Clarke,Henry Savile
996,1686,グリーナウェイケイト,1846-03-17,1901-11-06,,,Greenaway,Kate
997,215,栗林元,,,,,Kuribayashi,Hajime
998,1950,クロッサーマイラ・ジョー,1880-00-00,1962-00-00,,,Closser,Myla Jo
999,122,桑原一世,1946-02-01,2006-02-28,女性,,Kuwabara,Ichiyo
1000,108,小泉英政,1948-00-00,,男性,,Koizumi,Hidemasa
1001,1756,コールデコットランドルフ,1846-03-22,1886-02-12,,,Caldecott,Randolph
1002,16,小中千昭,1961-04-04,,男性,東京都,Konaka,Chiaki
1003,1241,ゴルドンエリザベス、アンナ,1851-00-00,1925-00-00,,,Gordon,Elizabeth Anna
1004,151,西府章,,,,,Saifu,Akira
1005,54,佐野良二,1940-00-00,,,,Sano,Ryoji
1006,1918,澤西祐典,1986-07-12,,男性,兵庫県,Sawanishi,Yuten
1007,1265,サン＝テグジュペリアントワーヌ・ド,1900-06-29,1944-07-31,,,Saint-Exupery,Antoine de
1008,1548,シェーンハイマールドルフ,1898-05-10,1941-09-11,,,Schoenheimer,Rudolf
1009,1919,シェミンマーガレット,192X-00-00,1976-00-00,,,Shemin,Margaretha
1010,1591,ジェンナーエドワード,1749-05-17,1823-01-26,,,Jenner,Edward
1011,1877,シガーヨンスソンフロスティ,1962-12-19,,,,Sigurjónsson,Frosti
1012,1492,シゲリストヘンリー・Ｅ,1891-00-00,1957-00-00,,,Sigerist,Henry E.
1013,594,芝不器男,1903-04-18,1930-02-24,男性,,Shiba,Fukio
1014,1367,嶋中雄作,1887-02-02,1949-01-17,男性,,Shimanaka,Yusaku
1015,84,清水哲男,1938-02-15,2022-03-07,男性,東京都,Shimizu,Tetsuo
1016,90,清水鱗造,1950-00-00,,,,Shimizu,Rinzo
1017,210,シュヴァルツエフゲーニイ,1896-00-00,1958-00-00,,,Shvarts,Evgeniy
1018,21,白田秀彰,1968-04-03,,男性,延岡市,Shirata,Hideaki
1019,1493,ジンサーハンス,1878-11-17,1940-09-04,,,Zinsser,Hans
1020,92,鈴木志郎康,1935-05-19,2022-09-08,男性,亀戸,Suzuki,Shiroyasu
1021,1930,鈴木牧之,1770-02-22,1842-06-23,,,Suzuki,Bokushi
1022,335,ストールマンリチャード,1953-00-00,,,,Stallman,Richard
1023,1600,スノウジョン,1813-03-15,1858-06-16,,,Snow,John
1024,2010,スミスコードウェイナー,1913-07-11,1966-08-06,,,Smith,Cordwainer
1025,142,関富士子,,,,,Seki,Fujiko
1026,1209,ソローヘンリー・デイビッド,1817-07-12,1862-05-06,,,Thoreau,Henry David
1027,2016,ダ・ヴィンチレオナルド,1452-04-15,1519-05-02,,,da Vinci,Leonardo
1028,69,高野敦志,1963-00-00,,,,Takano,Atsushi
1029,1690,高橋竜雄,1868-00-00,1946-00-00,,,Takahashi,Tatsuo
1030,59,高橋悠治,1938-00-00,,男性,東京都,Takahashi,Yuji
1031,71,立花実,1933-00-00,1968-00-00,,,Tachibana,Minoru
1032,1765,田辺竜子,1869-02-04,1943-07-18,,,Tanabe,Tatsuko
1033,1952,チェンバースロバート・Ｗ,1865-05-26,1933-12-16,,,Chambers,Robert W.
1034,1236,チャペックカレル,1890-01-09,1938-12-25,,,Capek,Karel
1035,66,束原和多志,,,,,Tsukahara,Watashi
1036,117,津野海太郎,1938-04-06,,男性,福岡県,Tsuno,Kaitaro
1037,113,鶴岡雄二,1953-00-00,,,,Tsuruoka,Yuji
1038,1150,吉田秀夫,1906-00-00,1953-00-00,,,Yoshida,Hideo
1039,41,徳永真一,1973-00-00,,,,Tokunaga,Shin'ichi
1040,1800,米川正夫,1891-11-25,1965-12-29,男性,,Yonekawa,Masao
1041,55,富田倫生,1952-04-20,2013-08-16,男性,広島市,Tomita,Michio
1042,1660,中島徳蔵,1864-03-09,1940-05-31,男性,,Nakajima,Tokuzo
1043,62,西川光男,,,,,Nishikawa,Mitsuo
1044,1237,ニューヨーク・サン紙,,,,,The New York Sun,
1045,1784,ノイバーガーマクス,1868-12-08,1955-05-15,,,Neuburger,Max
1046,1739,野口英司,,,,,Noguchi,Eiji
1047,1963,信時潔,1887-12-29,1965-08-01,男性,大阪市,Nobutoki,Kiyoshi
1048,2036,パイパーヘンリー・ビーム,1904-03-23,1964-11-06,,,Piper,Henry Beam
1049,723,芳賀矢一,1867-06-12,1927-02-06,,,Haga,Yaichi
1050,144,畑仲哲雄,1961-09,,男性,大阪市,Hatanaka,Tetsuo
1051,1721,ハッサルアーサー・ヒル,1917-12-13,1894-04-09,,,Hassall,Arthur Hill
1052,1725,ハバードエルバート,1856-06-19,1915-05-07,,,Hubbard,Elbert
1053,143,浜野サトル,,,,,Hamano,Satoru
1054,28,早見秋,1969-00-00,,,,Hayami,Aki
1055,1850,バルザックオノレ・ド,1799-05-20,1850-08--18,,,Balzac,Honoré de
1056,193,久森謙二,1940-08-09,,,,Hisamori,Kenji
1057,138,翡翠,,,,,Hisui,
1058,2033,ヒュームデイヴィッド,1711-05-07,1776-08-25,,,Hume,David
1059,2008,平光吾一,1887-11,1967-05-12,,,Hirako,Goichi
1060,56,平田剛士,1964-00-00,,男性,広島市,Hirata,Tsuyoshi
1061,887,ピランデルロルイジ,1867-06-28,1936-12-10,,,Pirandello,Luigi
1062,1036,フィッツジェラルドフランシス・スコット,1896-9-24,1940-12-21,,,Fitzgerald,Francis Scott
1063,1917,福永信,1972-06-22,,男性,東京都,Hukunaga,Thin
1064,110,藤井貞和,1942-00-00,,男性,東京,Fujii,Sadakazu
1065,7,藤下真潮,1961-00-00,,,,Fujishita,Mashio
1066,1885,藤野古白,1871-09-22,1895-04-12,男性,,Fujino,Kohaku
1067,2003,藤村操,1886-07-20,1903-05-22,男性,北海道,Fujimura,Misao
1068,127,藤本和子,1939-00-00,,女性,東京都,Fujimoto,Kazuko
1069,109,冬佳彰,,,,,Fuyu,Yoshiaki
1070,915,プラトン,前427-00-00,前347-00-00,,,Plato,
1071,1687,ブリュノフジャン・ド,1899-12-09,1937-10-16,,,Brunhoff,Jean de
1072,2052,プリリューエドゥアール・エルネ,1829-01-11,1915-10-07,,,Prillieux,Édouard Ernest
1073,1728,ベスコフエルサ,1874-02-11,1953-06-30,,,Beskow,Elsa
1074,1847,ヘミングウェイアーネスト・ミラー,1899-07-21,1961-07-02,,,Hemingway,Ernest Miller
1075,1735,ベルトランアロイジウス,1807-04-20,1841-04-29,,,Bertrand,Aloysius
1076,1238,ボームライマン・フランク,1856-05-15,1919-05-06,,,Baum,Lyman Frank
1077,1505,ポタービアトリクス,1866-07-28,1943-12-22,,,Potter,Beatrix
1078,2043,ホワイトフレッド・Ｍ,1859-00-00,1935-00-00,,,White,Fred M
1079,1661,増田惟茂,1883-12-29,1933-08-06,男性,愛媛県,Masuda,Koreshige
1080,167,町野修三,1943-11-18,2002-12-05,,,Machino,Shuzo
1081,2009,マッケナリチャード・ミルトン,1913-05-09,1964-11-01,,,McKenna,Richard Milton
1082,103,松平維秋,1946-00-00,1999-10,,,Matsudaira,Tadaaki
1083,2051,松本竣介,1912-04-19,1948-06-08,男性,東京都,Matsumoto,Shunsuke
1084,1720,松本たかし,1906-01-05,1956-05-11,男性,東京,Matsumoto,Takashi
1085,1844,ミーゼスルートヴィヒ・フォン,1881-09-29,1973-10-10,,,Mises,Ludwig Heinrich Edler von
1086,1976,三木露風,1889-06-23,1964-12-29,男性,龍野町,Miki,Rofu
1087,1997,三岸好太郎,1903-04-18,1934-07-01,男性,北海道,Migishi,Kotaro
1088,1279,ミドルトンリチャード・バラム,1882-10-28,1911-12-01,,,Middleton,Richard Barham
1089,1740,宮川典子,1979-04-05,2019-09-12,女性,山梨市,Miyakawa,Fumiko
1090,1960,ミルンアラン・アレクザンダー,1882-01-18,1956-01-31,,,Milne,Alan Alexander
1091,1992,森律子,1890-10-30,1961-07-22,女性,東京都,Mori,Ritsuko
1092,79,森野光,,,,,Morino,Mitsuru
1093,1848,モンテーニュミシェル・エケム・ド,1533-02-28,1592-09-13,,,Montaigne,Michel Eyquem de
1094,198,山本洋,1956-00-00,,,,Yamamoto,Hiroshi
1095,191,山本光夫,1959-00-00,,,,Yamamoto,Mitsuo
1096,2013,吉岡禅寺洞,1889-07-02,1961-03-17,男性,福岡県,Yoshioka,Zenjido
1097,1699,ラヴクラフトハワード・フィリップス,1890-08-20,1937-03-15,,,Lovecraft,Howard Phillips
1098,336,ラティガンテレンス,1911-06-10,1977-11-30,,,Rattigan,Terence
1099,1239,ラングアンドルー,1844-03-31,1912-07-20,,,Lang,Andrew
1100,1688,リヴィングストン・ジュニアヘンリー,1748-10-13,1828-02-29,,,"Livingston, Jr.",Henry
1101,339,ルターマルチン,1483-11-10,1546-02-18,,,Luther,Martin
1102,29,レイモンドエリック,1957-12-04,,男性,Boston,Raymond,Eric
1103,1859,レ・ファニュジョゼフ・シェリダン,1814-08-28,1873-02-07,,,Le Fanu,Joseph Sheridan
